_date_	fagr1f_h	fagr2f_h	fagr3f_h	fagr4f_h	fagr5f_h	fcon1f_h	fcon2f_h	fcon3f_h	fcon4f_h	fcon5f_h	fcp1f_h	fcp2f_h	fcp3f_h	fcp4f_h	fcp5f_h	fcp6f_h	fcp7f_h	fcpu1f_h	fcpu2f_h	fcpu3f_h	fexp1f_h	fexp2f_h	fexp3f_h	fexp4f_h	fexp5f_h	fimp1f_h	fimp2f_h	fimp3f_h	fimp4f_h	fimpu1f_h	fimpu2f_h	fimpu3f_h	fimpu4f_h	find1f_h	find2f_h	find3f_h	find4f_h	find5f_h	find6f_h	finv1f_h	finv2f_h	finv3f_h	finv4f_h	finv5f_h	fser1f_h	fser2f_h	fser3f_h	fser4f_h	fser5f_h	fser6f_h
1995-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1995-12-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-01-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-02-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.28378693965043428	0.33333830629847224	-0.3044400236336778	-0.066651194767641728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-04-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.13603315853287882	0.43204258087448344	-0.1732823413460805	-0.031704651779970076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-05-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.043368776631199336	0.50570104627837472	-0.08050510266476192	-0.005208817795380856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-06-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01195820143461724	0.53477118349177376	-0.02148586955920458	0.0019825816493532444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.021353281592769008	0.52722895806244304	0.0087682022749522608	0.012255521748325498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-08-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.044495274273213528	0.50187460307678192	0.0028520227979364304	0.019417614758962568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-09-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.059562552309345	0.48068151800459416	-0.016855453494370932	0.016797383562602752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.068715965705696728	0.45447892430092416	-0.007466000807670864	8.952558164941472e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.09435157981098088	0.38458245962869704	0.05434876310846656	-0.016719643450837266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1996-12-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1680963843011082	0.22613937434968016	0.15890491554540784	-0.031738553924058764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-01-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.2730014068601524	-0.017865091757669174	0.2220697167900942	-0.0055930422991654944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-02-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.25032259459376192	-0.18777219974787816	-0.0135705734377676	0.129731458032663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6931194751634096	-0.72009794871782488	0.3507068430497462	0.03444410459855988	-0.10460629088907424	-0.18462320595667196	-0.24450619415787276	-0.009305190511392384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-04-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9348593857099164	-1.3295667417992612	-0.23094301199526972	-0.10334792268192252	0.082418447048438768	-0.011037211690071196	-0.17291477103019492	-0.03607593067220264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-05-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0934830179278	-1.595260272613171	-0.46722025850466	-0.022184308486349348	0.1529583087526128	0.1520187352188877	-0.071733503612664184	-0.0146308401943144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-06-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2310979117678712	-1.472755701029377	-0.22947335129220404	0.15070475973582436	0.13760836746677558	0.25285204716248676	-0.01913187092105294	-0.00076581182304302512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4625390962633424	-1.1054646486927062	0.17743187471781238	0.39636555240558376	0.10121876407016178	0.30299752216846532	-0.0053517573412620824	0.010952204572988422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-08-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8347123331865868	-1.0201048796020186	0.31328871801396176	0.41476765723398864	0.074723168411455216	0.32341019082732664	-0.013077953814194136	0.012703940263507278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-09-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2767078156799216	-1.2468357836137172	0.24731827025641512	0.27998579764099024	0.063793577446750808	0.335473364609628	-0.02093032480194912	0.011527264227140166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.645441430094648	-1.6441430963507608	-0.065002313039440704	0.13684896395377782	0.059371698969334352	0.35139780616352912	-0.025951649659012016	0.01172076245310169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7942512916771904	-1.9956530436174908	-0.50004378749763224	0.10830705737065302	0.054544791319941704	0.37428690437986152	-0.029803791056592808	0.011591023955130622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1997-12-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7189817079586832	-2.2621308287300232	-0.7615370592982888	0.070686750411996176	0.058739735318691568	0.4007616898342624	-0.041697847082239616	0.017453105357093938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-01-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5521190551926756	-2.3755986101329776	-0.78794400168630048	0.03667976200802432	0.087115918957495392	0.43052180928565864	-0.06886413769636804	0.022454206786582688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-02-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4279998966957148	-2.2626507478256676	-0.66010265692218192	0.083157467045363264	0.12793589402710614	0.47701389055822504	-0.084328527880813888	0.014112919193886224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3426714804019712	-1.7864448997610784	-0.32090856594537008	0.31739665492325608	0.13473246786374956	0.55922046644043576	-0.063843381659867112	0.005987299237519984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-04-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2463330990158556	-1.0458726780337538	0.098447700919689776	0.8035237584286224	0.10415619189244182	0.64796813157100184	-0.042298917673723424	0.016622589688179912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-05-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2235469184271772	-0.61122590231143296	0.39652054886675032	1.047335295016982	0.059458778816984184	0.7092490887779724	-0.0359789950154447	0.016457034289186782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-06-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2494404939790388	-0.66005993396852048	0.43468872741672032	1.0037839784400384	0.043133726521424936	0.72364264707003904	-0.034709340195010872	0.021175831524034608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2775868990209804	-1.062452972467552	0.081259441743691536	0.80144936442005264	0.044068510069511424	0.71296991288107584	-0.036845452755107976	0.018917250387715916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-08-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1781284514345936	-1.3506987476068498	-0.18917698648307576	0.76022678580532736	0.050684327385973368	0.70144353127363888	-0.03768947341415532	0.020187055470833304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-09-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8124035583944628	-1.3739874612423568	-0.41720961915012128	0.94782087414592672	0.06104408698911632	0.69442627161392944	-0.044785812450906192	0.022327058563861392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3634969239896896	-1.3081307633770108	-0.42828233163233952	1.1272065564144178	0.081875701768348352	0.69908482390059448	-0.062071116869344328	0.02649849636657344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0518757568307452	-1.2969947130465962	-0.067813377796250952	1.0267639829056298	0.13030371181866762	0.72753976828852512	-0.10284954674521418	0.03796599373465176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1998-12-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0006234730861972	-1.1792314685489052	0.1634849930059156	0.97558690018505712	0.22690890433149308	0.79701718887074032	-0.1721864707821901	0.047925963420138272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-01-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9657620939053392	-0.89933988164370064	0.072337796593214304	1.0080872021395946	0.37368342331407736	0.90827080110397344	-0.22759716704261144	0.038633941251515528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-02-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8087058418740896	-0.65886182745956632	0.0094276717506131088	0.92442044773393008	0.45418814065742984	0.98056858675835264	-0.090475379363531648	-0.05472148138881976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6675537004348848	-0.72003023072885816	-0.0046286728222377912	0.55147839090864384	0.46139091437931896	0.93036817877428672	0.081012779858753872	0.020639981201744236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-04-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6481166089494638	-0.96864467189355872	-0.17670390152260748	0.10279275237085662	0.40149645550873592	0.77345630239601072	0.078646793574674912	0.040305227371426256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-05-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.693008898613854	-1.1927349081649908	-0.41794186922781176	-0.26568449661052024	0.36672178510291752	0.62575654931524384	0.041943477505122928	0.03240969933385736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-06-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6218657855443104	-1.2314790621773002	-0.67046696763913736	-0.46144155914870296	0.33790994624472768	0.5512585967822252	0.011760330639708332	0.029105539973910152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4662582367477852	-1.0994334692474668	-0.79389809218801648	-0.59179024015948448	0.31291166677252496	0.52828734745480296	-0.011393249506378684	0.024150735073163388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-08-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2723753756032714	-0.85352908051142144	-0.67492294785531768	-0.75112907181725216	0.29710544438498764	0.52366395058877712	-0.018183397676547396	0.017899242288219156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-09-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3317332376913746	-0.611398445610542	-0.33084011426412476	-0.93354679664578288	0.2863291381818236	0.51939473048040752	-0.014840677965001268	0.017562780941411984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-10-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6223957487445056	-0.40225697101035488	-0.032144965564096816	-1.0677486321720098	0.27979988810383764	0.512346316511884	-0.0184104424142725	0.021431431484016684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0123802974574168	-0.26267590339014664	-0.085122702999355664	-1.0520391926803086	0.27490081267804496	0.51030260064253088	-0.024994550897592736	0.018914163267069964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1999-12-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3169983269321232	-0.26822748272947576	-0.19567744042078944	-1.0836552434054294	0.27093912671806884	0.52157713281658328	-0.030951195205888424	0.021126180959102884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-01-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4779229355322284	-0.37423953291453272	-0.34325018753397644	-1.1216351910605226	0.26792402134155268	0.5426258548072712	-0.039404393991636312	0.02091428150803082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-02-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.506681458458272	-0.42394057463358072	-0.55172803455415744	-1.1130683026151972	0.29654336921754452	0.5517435059515232	-0.059210700344546096	0.02855321771408358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-03-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3455334739433612	-0.37536826674395912	-0.67454686820814728	-1.044123061027855	0.34576139901578084	0.54439039759389888	-0.061294285472280816	0.012422487412913438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-04-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1310465176871024	-0.27293117907656352	-0.62646340791702112	-0.9560350419451336	0.39576034024854824	0.5135296616492968	-0.024210536384695064	0.0074413276208567296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-05-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.974013074704622	-0.2170890574549902	-0.46205198336442584	-0.89407196170644768	0.41204692017420408	0.47338276012436824	0.0040684309070387904	0.01668660561696941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-06-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.956174489055484	-0.1897991290020128	-0.30531243326864716	-0.8779059558116984	0.40819346260286264	0.42805252712453536	0.0080403905814950512	0.019484727742688148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9799706883912288	-0.15812787547770352	-0.26656849419764216	-0.88416865425972944	0.390316793078772	0.38932627473876216	0.015196839626116866	0.012252609583683156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2000-08-01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9497776147145168	-0.10095461650551268	-0.37298733445526408	-0.9126814201640256	0.35508808244300228	0.35647774939031396	0.031983142574920548	0.01106016647294503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
